Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered_oh1,Weight_in_gms,Product_importance_labeled,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Gender_F,Gender_M,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,is_shipping_late
9595,4,5,249,3,7.0,5509,0,0,0,0,0,1,1,0,1,0,0,0
9596,4,3,177,3,7.0,4834,0,1,0,0,0,0,1,0,1,0,0,1
9597,3,5,268,3,7.0,4910,0,0,1,0,0,0,0,1,1,0,0,0
9598,6,1,215,4,1.0,4581,0,0,0,1,0,0,0,1,1,0,0,1
9599,4,1,149,3,2.0,4499,0,0,0,0,0,1,0,1,1,0,0,0
9600,4,4,132,3,5.0,4613,1,0,0,0,1,0,1,0,1,0,0,0
9601,3,1,246,3,10.0,4707,0,0,0,0,0,1,1,0,1,0,0,1
9602,3,4,155,3,9.0,5718,1,1,0,0,0,0,0,1,1,0,0,1
9603,5,3,206,2,7.0,4531,1,0,1,0,0,0,0,1,1,0,0,1
9604,4,2,134,3,1.0,4064,1,0,0,1,0,0,1,0,1,0,0,1
9605,5,2,255,2,9.0,5609,1,0,0,0,0,1,0,1,1,0,0,0
9606,3,1,168,4,9.0,5136,1,0,0,0,1,0,1,0,1,0,0,0
9607,4,1,140,2,8.0,4926,0,0,0,0,0,1,0,1,0,0,1,0
9608,5,3,191,3,6.0,4244,2,1,0,0,0,0,1,0,0,0,1,0
9609,4,3,231,3,8.0,5069,1,0,1,0,0,0,1,0,0,0,1,1
9610,3,3,264,2,2.0,4350,0,0,0,1,0,0,0,1,0,0,1,0
9611,5,3,137,3,6.0,5357,0,0,0,0,0,1,0,1,0,0,1,0
9612,5,3,170,3,4.0,4446,1,0,0,0,1,0,1,0,0,0,1,1
9613,4,4,256,3,5.0,5399,0,0,0,0,0,1,1,0,0,0,1,0
9614,5,1,176,6,9.0,4839,1,1,0,0,0,0,0,1,0,0,1,1
9615,3,2,198,4,3.0,4172,0,0,1,0,0,0,1,0,0,0,1,1
9616,4,1,272,2,1.0,5666,0,0,0,1,0,0,0,1,0,0,1,0
9617,4,4,149,3,2.0,4241,1,0,0,0,0,1,1,0,0,0,1,1
9618,5,3,192,7,10.0,5976,1,0,0,0,1,0,0,1,0,0,1,0
9619,6,5,117,7,6.0,5529,1,0,0,0,0,1,0,1,0,0,1,1
9620,2,4,180,2,6.0,5579,0,1,0,0,0,0,1,0,0,0,1,0
9621,3,2,158,2,8.0,5907,1,0,1,0,0,0,1,0,0,0,1,0
9622,5,2,266,10,9.0,4784,2,0,0,1,0,0,0,1,0,0,1,1
9623,6,3,304,4,3.0,1752,0,0,0,0,0,1,0,1,0,0,1,1
9624,6,3,244,5,1.0,1847,1,0,0,0,1,0,1,0,0,0,1,1
9625,7,4,301,4,1.0,1150,0,0,0,0,0,1,1,0,0,0,1,0
9626,4,2,275,5,5.0,1900,1,1,0,0,0,0,0,1,0,0,1,0
9627,5,5,236,5,3.0,1933,0,0,1,0,0,0,0,1,0,0,1,1
9628,6,1,286,4,10.0,1177,1,0,0,1,0,0,0,1,0,0,1,1
9629,5,5,238,6,3.0,1351,0,0,0,0,0,1,0,1,0,0,1,0
9630,7,1,300,4,10.0,1148,1,0,0,0,1,0,1,0,0,0,1,1
9631,6,4,292,4,8.0,1779,1,0,0,0,0,1,0,1,0,0,1,1
9632,5,1,172,2,9.0,1723,0,1,0,0,0,0,1,0,0,0,1,0
9633,2,4,181,5,9.0,1368,1,0,1,0,0,0,1,0,0,0,1,0
9634,7,3,289,4,3.0,1037,0,0,0,1,0,0,1,0,0,0,1,1
9635,7,3,256,4,4.0,1628,1,0,0,0,0,1,0,1,0,0,1,0
9636,4,4,251,5,2.0,1329,1,0,0,0,1,0,1,0,0,0,1,1
9637,6,5,245,4,2.0,1832,0,0,0,0,0,1,0,1,0,0,1,1
9638,4,4,140,2,6.0,4703,0,1,0,0,0,0,0,1,0,0,1,0
9639,5,4,191,3,7.0,4435,2,0,1,0,0,0,1,0,0,0,1,1
9640,4,3,231,3,8.0,4991,1,0,0,1,0,0,0,1,0,0,1,0
9641,3,2,264,2,6.0,5702,0,0,0,0,0,1,0,1,0,0,1,1
9642,5,2,137,3,1.0,5242,0,0,0,0,1,0,1,0,0,0,1,0
9643,5,3,170,3,6.0,5226,1,0,0,0,0,1,0,1,0,0,1,0
9644,4,1,256,3,6.0,5818,0,1,0,0,0,0,0,1,0,0,1,0
9645,5,4,176,6,9.0,4605,1,0,1,0,0,0,0,1,0,0,1,0
9646,3,5,198,4,10.0,4829,0,0,0,1,0,0,1,0,0,0,1,0
9647,4,1,272,2,2.0,5022,0,0,0,0,0,1,0,1,0,0,1,0
9648,4,3,149,3,5.0,4031,1,0,0,0,1,0,1,0,0,0,1,0
9649,5,2,192,7,2.0,4045,1,0,0,0,0,1,0,1,0,0,1,1
9650,6,1,117,7,4.0,4211,1,1,0,0,0,0,1,0,0,0,1,0
9651,2,4,180,2,5.0,4010,0,0,1,0,0,0,1,0,0,0,1,1
9652,3,2,158,2,9.0,4881,1,0,0,1,0,0,0,1,0,0,1,0
9653,5,5,266,10,2.0,5890,2,0,0,0,0,1,1,0,0,0,1,0
9654,6,3,304,4,5.0,1215,0,0,0,0,1,0,0,1,0,0,1,1
9655,6,3,244,5,4.0,1121,1,0,0,0,0,1,1,0,0,0,1,1
9656,7,2,301,4,1.0,1339,0,1,0,0,0,0,0,1,0,0,1,0
9657,4,3,275,5,5.0,1329,1,0,1,0,0,0,0,1,0,0,1,0
9658,5,4,236,5,1.0,1682,0,0,0,1,0,0,0,1,0,0,1,0
9659,6,5,286,4,3.0,1773,1,0,0,0,0,1,1,0,0,0,1,1
9660,5,1,238,6,9.0,1192,0,0,0,0,1,0,1,0,0,0,1,0
9661,7,2,300,4,3.0,1070,1,0,0,0,0,1,0,1,0,0,1,1
9662,6,4,292,4,1.0,1372,1,1,0,0,0,0,1,0,0,0,1,1
9663,5,2,172,2,2.0,1680,0,0,1,0,0,0,1,0,0,0,1,0
9664,2,5,181,5,5.0,1043,1,0,0,1,0,0,1,0,0,0,1,0
9665,7,5,289,4,10.0,1074,0,0,0,0,0,1,1,0,0,0,1,1
9666,7,5,256,4,2.0,1396,1,0,0,0,1,0,1,0,0,0,1,0
9667,4,5,251,5,6.0,1434,1,0,0,0,0,1,1,0,0,0,1,0
9668,6,4,279,4,1.0,1621,0,1,0,0,0,0,1,0,0,0,1,0
9669,6,5,271,4,3.0,1710,0,0,1,0,0,0,0,1,0,0,1,1
9670,4,2,258,5,1.0,1920,1,0,0,1,0,0,0,1,0,0,1,0
9671,6,5,245,4,7.0,1521,0,0,0,0,0,1,1,0,0,0,1,0
9672,6,4,296,4,7.0,1969,0,0,0,0,1,0,0,1,0,0,1,0
9673,5,3,267,5,1.0,1505,0,0,0,0,0,1,1,0,0,0,1,0
9674,6,5,268,4,2.0,1462,1,1,0,0,0,0,0,1,0,0,1,0
9675,7,2,277,5,1.0,1700,0,0,1,0,0,0,1,0,0,0,1,1
9676,6,2,259,4,5.0,1771,0,0,0,1,0,0,0,1,0,0,1,1
9677,5,1,275,5,3.0,1062,0,0,0,0,0,1,1,0,0,0,1,0
9678,6,5,298,4,3.0,1009,0,0,0,0,1,0,0,1,0,0,1,1
9679,5,2,243,5,4.0,1013,1,0,0,0,0,1,1,0,0,0,1,1
9680,7,3,255,4,4.0,1373,1,1,0,0,0,0,1,0,0,0,1,0
9681,4,3,232,5,9.0,1856,0,0,1,0,0,0,1,0,0,0,1,0
9682,6,5,254,4,4.0,1887,1,0,0,1,0,0,0,1,0,0,1,1
9683,4,1,234,5,3.0,1134,0,0,0,0,0,1,0,1,0,0,1,0
9684,6,1,303,4,9.0,1080,0,0,0,0,1,0,1,0,0,0,1,0
9685,6,3,262,4,5.0,1563,0,0,0,0,0,1,1,0,0,0,1,0
9686,5,5,218,5,7.0,1692,1,1,0,0,0,0,1,0,0,0,1,0
9687,4,5,241,5,2.0,1043,0,0,1,0,0,0,0,1,0,0,1,0
9688,6,3,267,4,1.0,1942,1,0,0,1,0,0,0,1,0,0,1,1
9689,7,1,301,4,6.0,1052,0,0,0,0,0,1,1,0,0,0,1,1
9690,5,4,221,5,8.0,1927,0,0,0,0,1,0,1,0,0,0,1,1
9691,6,5,275,4,2.0,1700,0,0,0,0,0,1,0,1,0,0,1,1
9692,6,4,292,4,5.0,1793,1,1,0,0,0,0,0,1,0,0,1,0
9693,5,4,245,6,9.0,1660,1,0,1,0,0,0,0,1,0,0,1,0
9694,6,3,301,5,2.0,1452,0,0,0,1,0,0,1,0,0,0,1,1
9695,6,3,245,4,3.0,1772,1,0,0,0,0,1,0,1,0,0,1,1
9696,7,5,288,4,1.0,1269,0,0,0,0,1,0,1,0,0,0,1,1
9697,6,3,274,4,5.0,1452,0,0,0,0,0,1,1,0,0,0,1,0
9698,4,2,231,5,2.0,1465,0,1,0,0,0,0,1,0,0,0,1,1
9699,6,3,310,5,6.0,1139,0,0,1,0,0,0,0,1,0,0,1,0
9700,5,3,256,6,3.0,1441,1,0,0,1,0,0,0,1,0,1,0,0
9701,6,5,281,4,5.0,1484,1,0,0,0,0,1,0,1,0,1,0,0
9702,6,3,264,4,3.0,1498,1,0,0,0,1,0,1,0,0,1,0,1
9703,7,3,274,5,9.0,1764,0,0,0,0,0,1,1,0,0,1,0,0
9704,5,2,272,5,8.0,1317,0,1,0,0,0,0,0,1,0,1,0,0
9705,4,5,257,5,6.0,1008,1,0,1,0,0,0,0,1,0,1,0,0
9706,6,3,310,4,2.0,1189,0,0,0,1,0,0,1,0,0,1,0,0
9707,5,2,249,6,8.0,1170,0,0,0,0,0,1,0,1,0,1,0,1
9708,7,5,244,4,2.0,1330,0,0,0,0,1,0,0,1,0,1,0,1
9709,4,3,219,6,2.0,1634,1,0,0,0,0,1,1,0,0,1,0,0
9710,7,1,264,4,2.0,1540,1,1,0,0,0,0,1,0,0,1,0,0
9711,4,5,217,5,3.0,1572,0,0,1,0,0,0,1,0,0,1,0,1
9712,6,1,280,4,5.0,1624,0,0,0,1,0,0,1,0,0,1,0,0
9713,4,2,247,5,10.0,1515,0,0,0,0,0,1,0,1,0,1,0,0
9714,3,4,270,6,7.0,4098,0,0,0,0,1,0,1,0,0,1,0,1
9715,4,5,248,3,2.0,5310,0,0,0,0,0,1,1,0,0,1,0,1
9716,4,3,167,2,1.0,5409,1,1,0,0,0,0,1,0,0,1,0,1
9717,4,5,268,3,9.0,5521,1,0,1,0,0,0,0,1,0,1,0,1
9718,3,4,257,5,10.0,4901,1,0,0,1,0,0,0,1,0,1,0,1
9719,5,2,152,3,4.0,4770,0,0,0,0,0,1,1,0,0,1,0,1
9720,4,2,147,3,3.0,4152,0,0,0,0,1,0,0,1,0,1,0,1
9721,3,4,179,2,5.0,4882,0,0,0,0,0,1,0,1,0,1,0,1
9722,3,4,201,3,10.0,4032,1,1,0,0,0,0,0,1,1,0,0,1
9723,3,2,140,3,8.0,5724,1,0,1,0,0,0,0,1,1,0,0,0
9724,5,1,139,3,2.0,5632,1,0,0,1,0,0,0,1,1,0,0,0
9725,4,1,152,5,8.0,5711,1,0,0,0,0,1,0,1,1,0,0,0
9726,6,4,171,5,9.0,4376,1,0,0,0,1,0,0,1,1,0,0,1
9727,5,4,97,3,8.0,4577,1,0,0,0,0,1,1,0,1,0,0,0
9728,4,2,257,3,8.0,5772,1,1,0,0,0,0,0,1,1,0,0,0
9729,4,1,154,4,1.0,5480,1,0,1,0,0,0,0,1,1,0,0,0
9730,3,5,138,2,1.0,4881,1,0,0,1,0,0,0,1,1,0,0,1
9731,5,5,173,2,7.0,4716,0,0,0,0,0,1,0,1,1,0,0,0
9732,3,5,252,3,8.0,4557,1,0,0,0,1,0,1,0,1,0,0,1
9733,5,2,251,2,2.0,4245,0,0,0,0,0,1,0,1,1,0,0,1
9734,3,5,223,4,7.0,5042,2,1,0,0,0,0,1,0,1,0,0,1
9735,5,2,261,3,3.0,5303,2,0,1,0,0,0,0,1,1,0,0,1
9736,4,2,111,2,4.0,5393,2,0,0,1,0,0,1,0,1,0,0,0
9737,3,2,210,3,9.0,4731,0,0,0,0,0,1,1,0,1,0,0,1
9738,4,1,161,3,1.0,4789,0,0,0,0,1,0,0,1,1,0,0,0
9739,3,4,143,3,10.0,5261,0,0,0,0,0,1,0,1,1,0,0,0
9740,4,3,170,2,2.0,5607,0,1,0,0,0,0,0,1,1,0,0,0
9741,2,5,151,3,9.0,4767,1,0,1,0,0,0,0,1,1,0,0,1
9742,3,3,154,2,1.0,5884,0,0,0,1,0,0,0,1,1,0,0,1
9743,4,4,146,3,6.0,4672,1,0,0,0,0,1,1,0,1,0,0,1
9744,5,1,238,5,5.0,5854,0,0,0,0,1,0,1,0,0,0,1,0
9745,4,2,264,2,9.0,4490,0,0,0,0,0,1,1,0,0,0,1,0
9746,4,5,196,3,4.0,5610,0,1,0,0,0,0,1,0,0,0,1,0
9747,5,4,164,3,9.0,5135,0,0,1,0,0,0,0,1,0,0,1,1
9748,4,2,144,4,2.0,4316,1,0,0,1,0,0,1,0,0,0,1,0
9749,3,5,147,2,6.0,4350,1,0,0,0,0,1,0,1,0,0,1,0
9750,3,4,181,3,9.0,5470,2,0,0,0,1,0,1,0,0,0,1,0
9751,4,3,212,3,1.0,4518,0,0,0,0,0,1,1,0,0,0,1,0
9752,2,3,258,2,4.0,5052,0,1,0,0,0,0,0,1,0,0,1,1
9753,3,5,202,2,8.0,4552,1,0,1,0,0,0,1,0,0,0,1,1
9754,4,5,143,3,2.0,5286,1,0,0,1,0,0,0,1,0,0,1,1
9755,5,3,175,3,7.0,5047,1,0,0,0,0,1,1,0,0,0,1,1
9756,5,1,135,3,10.0,5301,0,0,0,0,1,0,1,0,0,0,1,1
9757,2,5,249,3,3.0,4169,0,0,0,0,0,1,1,0,0,0,1,0
9758,4,2,202,3,7.0,5821,1,1,0,0,0,0,0,1,0,0,1,0
9759,4,5,135,3,6.0,4557,0,0,1,0,0,0,1,0,0,0,1,0
9760,3,2,268,4,6.0,4415,0,0,0,1,0,0,0,1,0,0,1,0
9761,4,3,103,2,4.0,5146,0,0,0,0,0,1,0,1,0,0,1,0
9762,6,4,225,4,10.0,4723,1,0,0,0,1,0,0,1,0,0,1,0
9763,6,5,211,6,3.0,4957,0,0,0,0,0,1,0,1,0,0,1,0
9764,3,5,161,2,8.0,5021,0,1,0,0,0,0,1,0,0,0,1,0
9765,4,4,155,2,6.0,5942,1,0,1,0,0,0,1,0,0,0,1,0
9766,5,2,182,4,9.0,5159,1,0,0,1,0,0,1,0,0,0,1,0
9767,5,5,124,3,10.0,4331,0,0,0,0,0,1,0,1,0,0,1,0
9768,4,3,167,3,4.0,6000,2,0,0,0,1,0,1,0,0,0,1,1
9769,4,4,246,3,7.0,4090,0,0,0,0,0,1,1,0,0,0,1,0
9770,3,2,196,5,6.0,5692,1,1,0,0,0,0,1,0,0,0,1,0
9771,3,5,211,2,5.0,5877,0,0,1,0,0,0,1,0,0,0,1,1
9772,2,1,234,4,9.0,5075,1,0,0,1,0,0,1,0,0,0,1,0
9773,3,5,174,6,6.0,5713,0,0,0,0,0,1,0,1,0,0,1,0
9774,5,4,190,3,4.0,4424,1,0,0,0,1,0,1,0,0,0,1,1
9775,4,1,255,3,6.0,4313,1,0,0,0,0,1,1,0,0,0,1,1
9776,3,1,192,3,4.0,4997,1,1,0,0,0,0,0,1,0,0,1,1
9777,5,2,174,3,10.0,5973,0,0,1,0,0,0,1,0,0,0,1,1
9778,3,1,263,3,4.0,4208,1,0,0,1,0,0,1,0,0,0,1,0
9779,5,5,251,2,3.0,4741,2,0,0,0,0,1,1,0,0,0,1,1
9780,5,3,223,3,2.0,4671,0,0,0,0,1,0,1,0,0,0,1,1
9781,3,3,168,2,1.0,5097,0,0,0,0,0,1,0,1,0,0,1,1
9782,3,4,213,3,7.0,5516,2,1,0,0,0,0,0,1,0,0,1,1
9783,4,3,99,6,9.0,5903,1,0,1,0,0,0,0,1,0,0,1,0
9784,4,4,267,3,9.0,5254,1,0,0,1,0,0,0,1,0,0,1,0
9785,5,1,183,3,8.0,4531,1,0,0,0,0,1,1,0,0,0,1,0
9786,4,4,180,3,3.0,5031,0,0,0,0,1,0,0,1,0,0,1,0
9787,2,1,206,2,7.0,4721,0,0,0,0,0,1,0,1,0,0,1,0
9788,4,2,216,3,10.0,4636,0,1,0,0,0,0,0,1,0,0,1,0
9789,5,5,167,3,10.0,5591,0,0,1,0,0,0,0,1,0,0,1,0
9790,3,2,162,3,4.0,4812,1,0,0,1,0,0,0,1,0,0,1,1
9791,3,1,250,3,6.0,5832,1,0,0,0,0,1,1,0,0,0,1,0
9792,4,2,245,3,1.0,4731,1,0,0,0,1,0,0,1,0,0,1,1
9793,3,4,226,3,7.0,4411,0,0,0,0,0,1,1,0,0,0,1,1
9794,5,1,226,2,6.0,5395,1,1,0,0,0,0,0,1,0,0,1,0
9795,5,4,222,2,8.0,4996,2,0,1,0,0,0,0,1,0,0,1,1
9796,4,1,177,2,2.0,5911,0,0,0,1,0,0,0,1,0,0,1,0
9797,4,4,223,3,5.0,5654,2,0,0,0,0,1,1,0,0,0,1,0
9798,5,5,210,6,3.0,5051,0,0,0,0,1,0,0,1,0,0,1,0
9799,4,2,170,2,3.0,4299,0,0,0,0,0,1,0,1,0,0,1,0
9800,5,5,135,4,8.0,5029,0,1,0,0,0,0,0,1,0,0,1,0
9801,3,5,192,4,7.0,4741,1,0,1,0,0,0,1,0,0,0,1,1
9802,4,2,204,3,3.0,4001,1,0,0,1,0,0,1,0,0,0,1,0
9803,3,4,244,3,4.0,4458,1,0,0,0,0,1,0,1,0,0,1,0
9804,3,2,255,4,8.0,5511,0,0,0,0,1,0,1,0,0,0,1,0
9805,4,5,160,2,8.0,5234,1,0,0,0,0,1,1,0,0,0,1,0
9806,4,1,150,2,5.0,4133,0,1,0,0,0,0,0,1,0,0,1,0
9807,4,2,242,6,10.0,5655,1,0,1,0,0,0,1,0,0,0,1,1
9808,4,5,240,6,9.0,5498,1,0,0,1,0,0,1,0,0,0,1,1
9809,2,4,246,2,10.0,5337,0,0,0,0,0,1,0,1,0,0,1,1
9810,3,1,232,2,3.0,4562,0,0,0,0,1,0,1,0,0,0,1,1
9811,4,3,274,3,5.0,4409,0,0,0,0,0,1,1,0,0,0,1,0
9812,4,3,253,3,5.0,5703,0,1,0,0,0,0,1,0,0,0,1,0
9813,5,1,229,4,1.0,4584,1,0,1,0,0,0,0,1,0,0,1,1
9814,4,4,131,3,10.0,4625,1,0,0,1,0,0,1,0,0,0,1,0
9815,4,3,125,3,10.0,5883,0,0,0,0,0,1,1,0,0,0,1,0
9816,3,3,201,3,2.0,5540,0,0,0,0,1,0,1,0,0,0,1,1
9817,4,4,207,3,1.0,4019,1,0,0,0,0,1,1,0,0,0,1,0
9818,3,1,144,2,8.0,5378,1,1,0,0,0,0,0,1,0,0,1,1
9819,3,5,109,4,4.0,4308,1,0,1,0,0,0,1,0,0,0,1,0
9820,4,2,161,2,8.0,5654,2,0,0,1,0,0,1,0,0,0,1,1
9821,4,2,151,3,3.0,5154,1,0,0,0,0,1,0,1,0,0,1,1
9822,3,3,149,4,2.0,5282,0,0,0,0,1,0,1,0,0,0,1,0
9823,5,5,239,3,5.0,4122,0,0,0,0,0,1,0,1,0,0,1,0
9824,4,3,287,5,6.0,4376,1,1,0,0,0,0,0,1,0,0,1,1
9825,3,3,132,2,8.0,5810,1,0,1,0,0,0,1,0,0,0,1,1
9826,5,2,165,5,9.0,5313,1,0,0,1,0,0,0,1,0,0,1,0
9827,5,4,143,2,1.0,5872,0,0,0,0,0,1,0,1,0,0,1,1
9828,4,4,262,3,2.0,5429,1,0,0,0,1,0,0,1,0,0,1,0
9829,5,3,201,6,3.0,4025,0,0,0,0,0,1,1,0,0,0,1,1
9830,4,3,213,4,8.0,4220,1,1,0,0,0,0,0,1,0,0,1,0
9831,2,3,269,2,3.0,5976,0,0,1,0,0,0,0,1,0,0,1,0
9832,6,5,217,4,2.0,4073,0,0,0,1,0,0,1,0,0,0,1,0
9833,4,3,133,2,10.0,4195,0,0,0,0,0,1,1,0,0,0,1,0
9834,3,4,248,3,7.0,5299,1,0,0,0,1,0,0,1,0,0,1,0
9835,4,3,244,3,9.0,5339,0,0,0,0,0,1,0,1,0,0,1,0
9836,4,1,197,3,9.0,4917,2,1,0,0,0,0,0,1,0,0,1,0
9837,5,5,268,4,9.0,4208,0,0,1,0,0,0,1,0,0,1,0,0
9838,5,5,203,4,6.0,4557,0,0,0,1,0,0,0,1,0,1,0,1
9839,4,4,224,2,3.0,4817,0,0,0,0,0,1,1,0,0,1,0,0
9840,3,4,212,3,6.0,5935,0,0,0,0,1,0,0,1,0,1,0,1
9841,5,4,208,6,8.0,5098,1,0,0,0,0,1,0,1,0,1,0,0
9842,4,5,155,3,3.0,5939,1,1,0,0,0,0,0,1,0,1,0,1
9843,5,4,260,3,8.0,4535,0,0,1,0,0,0,0,1,0,1,0,0
9844,2,2,174,3,3.0,5348,0,0,0,1,0,0,1,0,0,1,0,0
9845,4,1,161,3,3.0,4590,1,0,0,0,0,1,0,1,0,1,0,0
9846,5,5,246,3,7.0,5167,1,0,0,0,1,0,1,0,0,1,0,0
9847,5,1,173,4,2.0,4615,1,0,0,0,0,1,1,0,0,1,0,0
9848,3,2,175,2,9.0,4859,0,1,0,0,0,0,0,1,0,1,0,0
9849,5,1,243,3,10.0,4037,1,0,1,0,0,0,1,0,0,1,0,0
9850,3,2,122,4,9.0,5299,0,0,0,1,0,0,1,0,0,1,0,1
9851,4,2,219,2,1.0,5071,0,0,0,0,0,1,1,0,0,1,0,1
9852,3,2,217,3,7.0,5910,2,0,0,0,1,0,0,1,0,1,0,0
9853,4,3,250,6,2.0,4246,1,0,0,0,0,1,0,1,0,1,0,0
9854,3,3,274,3,5.0,5981,0,1,0,0,0,0,1,0,0,1,0,1
9855,2,2,260,3,6.0,4747,1,0,1,0,0,0,1,0,0,1,0,0
9856,4,4,185,2,1.0,4729,1,0,0,1,0,0,1,0,0,1,0,0
9857,4,5,270,3,1.0,4131,0,0,0,0,0,1,0,1,0,1,0,0
9858,6,3,166,5,3.0,4596,1,0,0,0,1,0,1,0,0,1,0,1
9859,4,4,160,4,1.0,5520,0,0,0,0,0,1,0,1,1,0,0,1
9860,3,2,247,3,3.0,4338,0,1,0,0,0,0,0,1,1,0,0,0
9861,4,2,272,2,1.0,5703,0,0,1,0,0,0,0,1,1,0,0,1
9862,4,5,171,2,1.0,4439,1,0,0,1,0,0,1,0,1,0,0,0
9863,5,2,211,3,8.0,4962,1,0,0,0,0,1,1,0,1,0,0,0
9864,3,4,271,3,1.0,4444,1,0,0,0,1,0,0,1,1,0,0,1
9865,6,4,155,5,8.0,5982,1,0,0,0,0,1,1,0,1,0,0,0
9866,4,1,220,3,7.0,4552,1,1,0,0,0,0,1,0,1,0,0,1
9867,3,3,220,3,10.0,5234,0,0,1,0,0,0,1,0,1,0,0,1
9868,2,4,285,3,6.0,4427,2,0,0,1,0,0,0,1,1,0,0,1
9869,3,1,109,6,5.0,4374,0,0,0,0,0,1,1,0,1,0,0,1
9870,3,4,194,3,7.0,4565,1,0,0,0,1,0,0,1,1,0,0,0
9871,3,3,214,2,9.0,4185,1,0,0,0,0,1,1,0,1,0,0,0
9872,3,5,161,3,4.0,5629,0,1,0,0,0,0,1,0,1,0,0,0
9873,3,5,202,4,7.0,4458,1,0,1,0,0,0,1,0,1,0,0,0
9874,3,3,179,8,3.0,5429,2,0,0,1,0,0,1,0,1,0,0,1
9875,5,1,137,5,8.0,4584,0,0,0,0,0,1,1,0,1,0,0,0
9876,6,1,173,3,2.0,4892,1,0,0,0,1,0,1,0,1,0,0,0
9877,3,4,243,3,6.0,4950,1,0,0,0,0,1,0,1,1,0,0,0
9878,4,2,258,5,2.0,1494,1,1,0,0,0,0,0,1,1,0,0,0
9879,6,3,245,4,3.0,1982,0,0,1,0,0,0,1,0,1,0,0,1
9880,6,3,296,4,4.0,1650,0,0,0,1,0,0,1,0,1,0,0,0
9881,5,4,267,5,9.0,1113,0,0,0,0,0,1,0,1,0,0,1,0
9882,6,5,268,4,1.0,1248,1,0,0,0,1,0,1,0,0,0,1,1
9883,7,4,277,5,4.0,1373,0,0,0,0,0,1,0,1,0,0,1,0
9884,6,1,259,4,4.0,1198,0,1,0,0,0,0,1,0,0,0,1,0
9885,5,1,275,5,6.0,1156,0,0,1,0,0,0,0,1,0,0,1,1
9886,6,3,298,4,9.0,1515,0,0,0,1,0,0,1,0,0,0,1,1
9887,5,2,243,5,4.0,1385,1,0,0,0,0,1,1,0,0,0,1,0
9888,7,2,255,4,10.0,1372,1,0,0,0,1,0,1,0,0,0,1,0
9889,4,5,232,5,3.0,1817,0,0,0,0,0,1,1,0,0,0,1,0
9890,3,4,247,3,4.0,5844,0,1,0,0,0,0,1,0,0,0,1,0
9891,4,4,272,2,1.0,4013,0,0,1,0,0,0,0,1,0,0,1,1
9892,4,1,171,2,10.0,4536,1,0,0,1,0,0,1,0,0,0,1,0
9893,5,5,211,3,7.0,5983,1,0,0,0,0,1,1,0,0,0,1,1
9894,3,1,271,3,1.0,5486,1,0,0,0,1,0,0,1,0,0,1,1
9895,6,1,155,5,8.0,4882,1,0,0,0,0,1,1,0,0,0,1,0
9896,4,5,220,3,1.0,4912,1,1,0,0,0,0,1,0,0,0,1,1
9897,3,5,220,3,5.0,4407,0,0,1,0,0,0,1,0,0,0,1,0
9898,2,1,285,3,7.0,4999,2,0,0,1,0,0,1,0,0,0,1,0
9899,3,1,109,6,6.0,5457,0,0,0,0,0,1,1,0,0,0,1,1
9900,3,2,194,3,7.0,4727,1,0,0,0,1,0,1,0,0,0,1,1
9901,3,5,214,2,6.0,4578,1,0,0,0,0,1,1,0,0,0,1,0
9902,3,5,161,3,10.0,5663,0,1,0,0,0,0,1,0,0,0,1,1
9903,3,3,202,4,10.0,5137,1,0,1,0,0,0,0,1,0,0,1,1
9904,3,2,179,8,3.0,4584,2,0,0,1,0,0,0,1,0,0,1,0
9905,5,1,137,5,4.0,4586,0,0,0,0,0,1,0,1,0,0,1,1
9906,6,2,173,3,4.0,5970,1,0,0,0,1,0,1,0,0,0,1,0
9907,3,1,243,3,6.0,5371,1,0,0,0,0,1,0,1,0,0,1,0
9908,4,5,258,5,2.0,1481,1,1,0,0,0,0,0,1,0,0,1,0
9909,6,2,245,4,9.0,1594,0,0,1,0,0,0,1,0,0,0,1,0
9910,6,4,296,4,4.0,1973,0,0,0,1,0,0,0,1,0,0,1,0
9911,5,5,267,5,1.0,1352,0,0,0,0,0,1,1,0,0,0,1,1
9912,6,1,268,4,10.0,1958,1,0,0,0,1,0,0,1,0,0,1,0
9913,7,2,277,5,7.0,1260,0,0,0,0,0,1,1,0,0,0,1,1
9914,6,2,259,4,10.0,2000,0,1,0,0,0,0,1,0,0,0,1,1
9915,5,3,275,5,2.0,1816,0,0,1,0,0,0,1,0,0,0,1,0
9916,6,2,298,4,2.0,1648,0,0,0,1,0,0,0,1,0,0,1,0
9917,5,5,243,5,2.0,1817,1,0,0,0,0,1,0,1,0,0,1,0
9918,6,5,280,4,3.0,1819,0,0,0,0,1,0,1,0,0,0,1,1
9919,6,3,277,4,6.0,1623,1,0,0,0,0,1,0,1,0,0,1,1
9920,6,4,284,4,7.0,1518,0,1,0,0,0,0,1,0,0,0,1,1
9921,4,1,258,5,8.0,1306,0,0,1,0,0,0,0,1,0,0,1,0
9922,7,1,254,4,5.0,1865,0,0,0,1,0,0,1,0,0,0,1,1
9923,5,4,263,5,8.0,1548,1,0,0,0,0,1,0,1,0,0,1,0
